,BugId,Project,FixHashId,BUG,BIC,Comments,title,description
1460,1334965,nova,d7d4ef350c971c442954d772b639f8b673630896,1,1,,the headroom infomation  is wrong in the method of...,"If multiple resources beyond the quotas ,  the headroom information  about the resources beyond the quotas is incomplete(quota.py).
for example:
If the lens of  path and content of the  injected files  exceed the limits, the above situation will appear.
2014-06-27 12:14:04.241 4547 INFO nova.quota [req-a94185e5-779f-4455-ba45-230eb70fb774 None] overs: ['injected_file_content_bytes', 'injected_file_path_bytes']
2014-06-27 12:14:04.241 4547 INFO nova.quota [req-a94185e5-779f-4455-ba45-230eb70fb774 None] headroom: {'injected_file_path_bytes': 255}"
1461,1335076,nova,f8ae852c1a267a15f6b70026ad40d5d219fc0d33,1,1,"""This should be a coherent message.”",Exception raised by attach interface is problemati...,The exception raised is inappropriate. It just returns the instance object. This should be a coherent message.
1462,1335193,nova,0ca33df5660849ce305f9e9756007d95fcbbfa2b,1,0,"“    In newer kernel versions, the network devices added for lxc containers
    do not get checksums added. “",libvirt lxc needs iptables checksum added for dhcp...,"I tested a devstack today with libvirt-lxc, and was unable to get a dhcp address in cirros 0.3.2.
The reason is that cirros's udhcpc seems to ignore the response if it doesn't have checksums.
the appropriate mangle rule would be written if /dev/vhost-net , but with newer kernels this is also happening on the lxc network devices.
It seems the sane thing to do at this point is just to drop the protection based on '/dev/vhost-net' presence.
--
Related bugs:
 * https://bugs.launchpad.net/ubuntu/+source/isc-dhcp/+bug/930962
 * https://bugzilla.redhat.com/show_bug.cgi?id=910619#c6"
1463,1335295,cinder,f50be86330e81cb9dd61b8a2a635fa1a784b702a,1,1,"“However, this config option was accidentally dropped in https://review.openstack.org/#/c/67657/20/cinder/service.py

“",osapi_volume_worker config option was removed,"osapi_volume_worker was introduced when enabling multi-process API support for Cinder.  However, this config option was accidentally dropped in https://review.openstack.org/#/c/67657/20/cinder/service.py"
1464,1335315,nova,825321cd7af9fc033d05f7bfbf730b50e4c6533c,1,0,"""old-world style instance and failing on the task_state attribute access.”",Bug #1335315 “Cells,"Set admin password fails in the child cell service with the following:
2014-06-24 20:45:08.403 29591 DEBUG nova.openstack.common.policy [req- None] Rule compute
:set_admin_password will be now enforced enforce /opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/openstack/common/
policy.py:288
2014-06-24 20:45:08.404 29591 ERROR nova.cells.messaging [req- None] Error processing mes
sage locally: 'dict' object has no attribute 'task_state'
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging Traceback (most recent call last):
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ells/messaging.py"", line 200, in _process_locally
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging resp_value = self.msg_runner._process_message_locally(self)
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ells/messaging.py"", line 1289, in _process_message_locally
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging return fn(message, **message.method_kwargs)
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ells/messaging.py"", line 692, in run_compute_api_method
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging return fn(message.ctxt, *args, **method_info['method_kwargs'])
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ompute/api.py"", line 201, in wrapped
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging return func(self, context, target, *args, **kwargs)
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ompute/api.py"", line 191, in inner
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging return function(self, context, instance, *args, **kwargs)
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ompute/api.py"", line 172, in inner
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging return f(self, context, instance, *args, **kw)
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging File ""/opt/rackstack/806.0/nova/lib/python2.6/site-packages/nova/c
ompute/api.py"", line 2712, in set_admin_password
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging instance.task_state = task_states.UPDATING_PASSWORD
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging AttributeError: 'dict' object has no attribute 'task_state'
2014-06-24 20:45:08.404 29591 TRACE nova.cells.messaging"
1465,1335821,neutron,5b34d41828a2a1260b1b92f6bfd91e1264aea7a8,0,0,Bug in test,Unit tests use inconsistent default tenant id,"Meters and security groups use 'test_tenant' while all other resources use 'test-tenant'.
This means that a test that creates multiple types of resources (While using the the default tenant id) would find that some resources were created under one tenant, and other resources under another tenant.
For example, a test creates a network, subnet, port, security group and meter label + rule. Listing all resources that belong to the 'test-tenant' would return a partial list, leading to confusing results."
1466,1335859,nova,aaa9d6a8a28335b8dac4e1d4045571aa565e3196,0,0,Bug in test,Wrong assert in nova.tests.virt.vmwareapi.test_vmo...,"bad assertion in nova.tests.virt.vmwareapi.vmwareapi.test_vmops.py:640
self.assertTrue(3, len(mock_mkdir.mock_calls)) should be replaced with assertEqual"
1467,1335959,neutron,8479c212b79e61aa9b694ec1368a1073898a09d5,1,0,"""This most likely is due to a recent commit: https://bugs.launchpad.net/neutron/+bug/1316190""",Neutron dhcp agent variable 'mode' referenced befo...,UnboundLocalError: local variable 'mode' referenced before assignment. This most likely is due to a recent commit: https://bugs.launchpad.net/neutron/+bug/1316190
1468,1336127,nova,6ddd9f93f82427ce909c7773f7a806361035a0b2,1,1,,The volumes will be deleted when  creating a virtu...,"when specifying a volume or an image with a user volume to create a virtual machine, if the virtual machine fails to be created for the first time with the parameter delete_on_termination being set “true”, the specified volume or the user volume will be deleted, which causes that the rescheduling fails.
for example:
1. upload a image
| 62aa6627-0a07-4ab4-a99f-2d99110db03e | cirros-0.3.2-x86_64-uec | ACTIVE
2.create a boot volume by the above image
cinder create --image-id 62aa6627-0a07-4ab4-a99f-2d99110db03e --availability-zone nova 1
| b821313a-9edb-474f-abb0-585a211589a6 | available | None | 1 | None | true | |
3. create a virtual machine
nova boot --flavor m1.tiny --nic net-id=28216e1d-f1c2-463b-8ae2-330a87e800d2 tralon_disk1 --block-device-mapping vda=b821313a-9edb-474f-abb0-585a211589a6::1:1
ERROR (BadRequest): Block Device Mapping is Invalid: failed to get volume b821313a-9edb-474f-abb0-585a211589a6. (HTTP 400) (Request-ID: req-486f7ab5-dc08-404e-8d4c-ac570d4f4aa1)
4. use the ""cinder list"" to find that the volume b821313a-9edb-474f-abb0-585a211589a6 has been deleted
+----+--------+------+------+-------------+----------+-------------+
| ID | Status | Name | Size | Volume Type | Bootable | Attached to |
+----+--------+------+------+-------------+----------+-------------+
+----+--------+------+------+-------------+----------+-------------+"
1470,1336175,neutron,66abc6e5392047d4919a95cbafc9282f6a14c684,1,0,“commit 9d13ea88 had an argument mismatch which causes the following:”,ofagent argument mismatch,"commit 9d13ea88 had an argument mismatch which causes the following:
TypeError: _get_ports() takes exactly 2 arguments (1 given)"
1471,1336196,neutron,69dfbd9468282f9ce16cc5b0cb1bcb121632a0d8,0,0,Bug in test,Inconsistent keyword for automatic deletion of res...,"Ports, networks and subnets have a do_delete=True parameter. By default, these resources are deleted at the end of the context manager scope. All other resources use a different semantic: no_delete=False.
This causes confusing situations such as:
with self.subnet(network, do_delete=False) as subnet:
    with self.security_group(no_delete=True) as sg:
        pass
I personally fell to the pitfall of using do_delete for the security group and was surprised when it wasn't deleted at the end of the scope.
Finally, the double negative of no_delete=False is confusing and should be avoided."
1472,1336198,neutron,fd772afb697b70bf9da009976681a2a67d6fa5f1,0,0,Bug in test,Metering test plugin includes initialization code ...,Currently the metering test case includes setUp code as well as the tests themselves. Splitting up the test case class into two allows other test cases to inherit the metering plugin class without inherting (And implicitly re-running) the tests themselves.
1473,1336207,neutron,dc6b07d4a37ef0db9906187611fec8e8753803cd,1,1,“CVE=2014-3555),[OSSA 2014-025] There is no quota for allowed addr...,"Hi all,
There is no quota for allowed address pair, user can create unlimited allowed address pair, in the backend, there will be at least 1 iptables rule for one allowed address pair.  I tested if we use the attachment script to add about 10,000 allowed address pair. It will cost 30 sec to reflesh iptables rules in kernel...  I think that bad man can use this api to attack compute nodes. This will make the compute nodes crash or very slow only if we add enough allowed address pair rules...
Thanks.
Liping Mao"
1474,1336251,neutron,ee9fe2458f813b5d367bc7263c7a30a3af46aa2b,1,1,“Remove db lock and add missing contexts”,Bug #1336251 “Big Switch,"The new consistency hash table seems to be causing deadlocks.
http://openstack-ci-gw.bigswitch.com/logs/refs-changes-13-92013-4/BSN_PLUGIN/logs/screen/screen-q-svc.log.gz"
1475,1336556,neutron,b98dda29c9bf2587c2eddad0231e337a1cb4ce02,1,1,“Fix missing migration default value”,migration default value not being applied to dbase...,"I have a private repo that is a few weeks behind the upstream, and was having problems stacking. Initially it was failing in one of the migrations, so I changed the SQLAlchemy version to 0.8.4 and alembic to 0.6.5 and retried (clean database).
What I saw was that the migration worked, but later a router create failed.  It was complaining that the enable_snat field was not specified and did not have a default value. Checking in the migrations, I saw that 128e042a2b68_ext_gw_mode.py adds this field and sets the default value to True. However, it was not doing that.
I changed the migration file to use server_default=sa.text(""true"") and now the migration works. BTW, it was the only migration file using 'default=True'.
Not sure if we should just apply this change to the existing migration file or if some other action is needed."
1476,1336566,neutron,fc01ddaaa5f1170b746f47837104352bfe36eaa5,1,1,,unboundlocalerror during sync_routers_task,"I observed this stacktrace:
http://paste.openstack.org/show/85277/
It looks like there may be circumstances where routers do not get initialized. It's better to be more defensive in this regard."
1477,1336596,neutron,73b4239fbef5e52494cf3ffc3293dbb79b52d91c,0,0,Feature. “This change addresses the proper clean up of tables. i.e.”,Bug #1336596 “Cisco N1k,"During rollback operations, the resource is cleaned up from the neutron database but leaves a few stale entries in the n1kv specific tables.
Vlan/VXLAN allocation tables are inconsistent during network rollbacks.
VM-Network table is left inconsistent during port rollbacks.
Explicitly clearing ProfileBinding table entry (during network profile rollbacks) is not required as delete_network_profile internally takes care of it."
1478,1336648,cinder,f66f9e5805070e5ad2ba4688c6c4571ef1ec395a,1,1,,iSER transport protocol is Broken,"when configuring ISER  ( at /etc/cinder/cinder.conf: volume_driver=cinder.volume.drivers.lvm.LVMISERDriver)
volumes cannot be attached.
this happens also in Icehouse (stable).
i will add more logs soon."
1479,1336767,nova,2fee082e9267c75a1e676361d975e52ac9ad86f8,1,1,,Instance disappeared during wait for destroy shoul...,"Currently Nova logs an error if a libvirt domain disappears during while waiting for it to be destroyed, but the code actually treats this (correctly) as a recoverable situation since the end result is the required one.  Hence this should be logged as a warning not  an error.
This may help wit some of the gate failures:  https://bugs.launchpad.net/nova/+bug/1300279"
1480,1336970,glance,8c161b6a4b0a7617ee224b23ada0a368e97eaae7,1,0,“commit cb93eb60abf10af6fbb1ee438a6e8a51853e6788 changed the VMware store to use chunked encoding when the size is not known”,VMware store to use content-length when available,"commit cb93eb60abf10af6fbb1ee438a6e8a51853e6788 changed the VMware store to use chunked encoding when the size is not known (or zero).
We still need to use Content-Length when we know the image size."
1481,1337088,cinder,87cd23419bdd5724e742eda21bc23876b558e0d1,1,1,,Volume detach will be attempted if volume stats is...,"In begin_detaching, the detach will be attempted if volume state is ""in-use"" OR attach_status is ""attached"" but the error message states that detach will only be attempted if volume state is ""in-use"" AND attach_status is ""attached"""
1482,1337236,nova,488f88c4d021bf429f62ca46dd8299a70d31505e,1,1,,Bug #1337236 “vmware,"First use vcenter driver to spawn some instances to one of the datastores that esxi is binding to.  Later this datastore became unavailable due to certain reason(power off or network problem).  Then when restart nova-compute, found that compute service will exit with errors.  This will openstack compute not usable.
2014-07-03 01:38:13.961 3634 DEBUG nova.compute.manager [req-11bc0618-8696-464d-8820-7565db8f44c3 None None] [instance: 9428cf95-5
37f-48f6-b79e-faa981f6066d] NV-AC7AA80 Checking state _get_power_state /usr/lib/python2.6/site-packages/nova/compute/manager.py:10
54
Traceback (most recent call last):
  File ""/usr/lib/python2.6/site-packages/eventlet/hubs/poll.py"", line 97, in wait
    readers.get(fileno, noop).cb(fileno)
  File ""/usr/lib/python2.6/site-packages/eventlet/greenthread.py"", line 194, in main
    result = function(*args, **kwargs)
  File ""/usr/lib/python2.6/site-packages/nova/openstack/common/service.py"", line 480, in run_service
    service.start()
  File ""/usr/lib/python2.6/site-packages/nova/service.py"", line 180, in start
    self.manager.init_host()
  File ""/usr/lib/python2.6/site-packages/nova/compute/manager.py"", line 1037, in init_host
    self._init_instance(context, instance)
  File ""/usr/lib/python2.6/site-packages/nova/compute/manager.py"", line 865, in _init_instance
    try_reboot, reboot_type = self._retry_reboot(context, instance)
  File ""/usr/lib/python2.6/site-packages/nova/compute/manager.py"", line 963, in _retry_reboot
    current_power_state = self._get_power_state(context, instance)
  File ""/usr/lib/python2.6/site-packages/nova/compute/manager.py"", line 1056, in _get_power_state
    return self.driver.get_info(instance)[""state""]
  File ""/usr/lib/python2.6/site-packages/nova/virt/vmwareapi/driver.py"", line 862, in get_info
    return _vmops.get_info(instance)
  File ""/usr/lib/python2.6/site-packages/nova/virt/vmwareapi/vmops.py"", line 1376, in get_info
    max_mem = int(query['summary.config.memorySizeMB']) * 1024
KeyError: 'summary.config.memorySizeMB'"
